created_at,full_text,username,Produk,rate
2023-08-07,"['laku', 'tolak', 'ya', 'informasi', 'lengkap', 'kait', 'produk', 'asuransi', 'sila', 'hubung', 'call', 'center', 'asuransi', 'cigna', 'chubb', 'life', 'nomor', '14087', 'informasi', 'produk', 'bank', 'bri', 'akses', 'website', '2']",BANKBRI_ID,Cigna,2
2023-08-07,"['hai', 'sobat', 'bri', 'laku', 'kece', 'nomor', 'rupa', 'nomor', 'telepon', 'asuransi', 'cigna', 'chubb', 'life', 'kerja', 'bank', 'bri', 'tawar', 'produk', 'nasabah', 'milik', 'rekening', 'britama', 'kenan', 'tawar', 'asuransi', '1']",BANKBRI_ID,Cigna,2
2023-08-04,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'sequislife', 'brilife', 'hubung', 'salah', 'asuransi', 'kenan', 'tawar', 'sobat', 'bri', 'abai', 'tawar', 'asuransi', '1']",BANKBRI_ID,Cigna,2
2023-08-01,"['hai', 'sobat', 'bri', 'khawatir', 'nomor', 'rupa', 'nomor', 'resmi', 'asuransi', 'cigna', 'chubb', 'kerja', 'bank', 'bri', 'kait', 'tawar', 'asuransi', 'sifat', 'tawar', 'ya', 'informasi', 'lengkap', 'sila', 'konfirmasi', 'asuransi', 'cigna', 'chubb', '1']",BANKBRI_ID,Cigna,2
2023-07-28,"['bbrp', 'aktifin', 'auto', 'decline', 'untuk', 'telp2', 'nomer', 'hp', 'jadi', 'nomerku', 'dicall', 'via', 'wa', 'saja', 'grgr', 'ditelp', 'sama', 'asuransi', 'cigna', 'yang', 'annoying', 'sekali', 'putus', 'sangat', 'manfaat', 'untuk', 'jangka', 'ya', 'antisipasi', 'pinterny', 'kangtipu']",riskak_,Cigna,3
2023-07-27,"['hai', 'sobat', 'bri', 'khawatir', 'informasi', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'chubb', 'life', 'sequislife', 'brilife', 'kece', 'sila', 'informasi', 'nomor', 'telepon', 'hubung', 'sobat', 'bri', 'pesan', '1']",promo_BRI,Cigna,2
2023-06-23,"['share', 'alam', 'ditawarin', 'asuransi', 'cigna', 'yang', 'skrg', 'akuisisi', 'saya', 'ditawarin', 'asuransi', 'cigna', 'karena', 'saya', 'salah', 'pegang', 'cc', 'dijelasinlah', 'asuransi', 'saya', 'penasaran', 'ken', 'tahu', 'info', 'telemarketingnya', 'garansi', 'buku', 'polis', 'cont']",Dev_April,Cigna,1
2023-06-12,"['hai', 'sobat', 'bri', 'mohon', 'maaf', 'ketidaknyamanannya', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'sequislife', 'brilife', 'cigna', 'chubb', 'tarik', 'program', 'tawar', 'abai', 'tolak', 'tawar', '1']",BANKBRI_ID,Cigna,2
2023-06-08,"['hai', 'sobat', 'bri', 'informasi', 'nomor', 'telepon', '02125096300', 'rupa', 'nomor', 'telepon', 'asuransi', 'kerja', 'bri', 'asuransi', 'cigna', 'chubb', 'life', 'asuransi', 'sifat', 'tawar', 'informasi', 'lengkap', 'kait', 'asuransi', 'cigna', 'chubb', 'life', '1']",kontakBRI,Cigna,2
2023-06-08,"['hai', 'sobat', 'bri', 'informasi', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'chubb', 'sequis', 'life', 'brilife', 'asuransi', 'sifat', 'tawar', 'himbau', 'senantiasa', 'jaga', 'rahasia', 'data', 'perban', 'pribadi', '1']",kontakBRI,Cigna,2
2023-06-05,"['merger', 'chubb', 'life', 'izin', 'usaha', 'asuransi', 'cigna', 'pergi', 'ojk']",KompasEkonomi,Cigna,1
2023-06-01,"['ojk', 'nyata', 'pergi', 'izin', 'usaha', 'asuransi', 'jiwa', 'pt', 'asuransi', 'cigna', 'iring', 'merger', 'usaha', 'pt', 'chubb', 'life', 'insurance', 'indonesia']",Bisniscom,Cigna,1
2023-05-31,"['cigna', 'chubb', 'life', 'kirim', 'polis', 'asuransi', 'alamat', 'sobat', 'bri', 'informasi', 'produk', 'bank', 'bri', 'akses', 'website', 'channel', 'private', 'resmi', 'bri', 'whatsapp', 'nomor', '08121214017', '2']",kontakBRI,Cigna,2
2023-05-31,"['hai', 'sobat', 'bri', 'khawatir', 'ya', 'bantu', 'kece', 'nomor', 'telepon', '021', '25096300', 'rupa', 'nomor', 'telepon', 'asuransi', 'cigna', 'chubb', 'life', 'kerja', 'bri', 'asuransi', 'sifat', 'tawar', 'sobat', 'bri', 'setu', 'tawar', '1']",kontakBRI,Cigna,2
2023-05-31,"['minggu', 'telfon', 'asuransi', 'bca', 'nolak', 'tapi', 'langsung', 'hangup', 'mba', 'nya', 'kirimin', 'surat', 'daftar', 'asuransi', 'chubb', 'cigna', 'luarbiasa', 'begimana', 'kerja', 'nya']",LevyChristinaa,Cigna,2
2023-05-31,"['otoritas', 'jasa', 'uang', 'ojk', 'pergi', 'izin', 'usaha', 'bidang', 'asuransi', 'jiwa', 'pt', 'asuransi', 'cigna', 'hubung', 'gabung', 'usaha', 'pt', 'asuransi', 'cigna', 'pt', 'chubb', 'life', 'insurance', 'indonesia']",Media_Asuransi,Cigna,1
2023-05-21,"['mbatalkan', 'polis', 'asuransi', 'cigna', 'sudah', 'merger', 'proses']",pidipap,Cigna,1
2023-05-12,"['hai', 'sobat', 'bri', 'mohon', 'maaf', 'ketidaknyamanan', 'alami', 'laku', 'kece', 'nomor', 'telepon', '021-30050900', 'rupa', 'nomor', 'telepon', 'asuransi', 'cigna', 'chubb', 'ya', 'usaha', 'asuransi', 'rupa', 'usaha', 'asuransi', 'kerja', 'bank', 'bri', '1']",kontakBRI,Cigna,3
2023-05-11,"['hai', 'sobat', 'bri', 'bantu', 'kece', 'nomor', 'telepon', '02125096300', 'rupa', 'nomor', 'telepon', 'asuransi', 'cigna', 'kerja', 'bri', 'asuransi', 'sifat', 'tawar', 'sobat', 'bri', 'tarik', 'asuransi', 'tawar', '1']",kontakBRI,Cigna,2
2023-05-10,"['hai', 'sobat', 'bri', 'informasi', 'asuransi', 'kerja', 'bri', 'cigna', 'chubb', 'life', 'sequis', 'life', 'brilife', 'kece', 'informasi', 'nomor', 'telepon', 'hubung', 'pesan', '1']",BANKBRI_ID,Cigna,2
2023-05-09,"['hai', 'sobat', 'bri', 'khawatir', 'nomor', 'resmi', 'asuransi', 'cigna', 'chubb', 'life', 'usaha', 'asuransi', 'kerja', 'bank', 'bri', 'ya', 'informasi', '1']",BANKBRI_ID,Cigna,2
2023-05-06,"['tolong', 'perhati', 'telemarketingnya', 'kali', 'bilang', 'tarik', 'hubung', 'nyata', 'aplikasi', 'truecaller', 'nama', 'asuransi', 'cigna', 'maksa', 'data', 'darimana']",BMSSinurat,Cigna,1
2023-05-05,"['hai', 'sobat', 'bri', 'informasi', 'nomor', 'resmi', 'asuransi', 'cigna', 'chubb', 'life', 'usaha', 'asuransi', 'kerja', 'bank', 'bri', 'ya', 'informasi', 'sila', 'hubung', 'call', 'center', 'asuransi', 'chubb', 'life', 'indonesia', 'nomor', '14087', '1']",BANKBRI_ID,Cigna,1
2023-05-04,"['user', 'id', 'password', 'akun', 'brimo', 'aman', 'tindak', 'sila', 'konfirmasi', 'asuransi', 'cigna', 'chubb', 'nomor', '1-500-257', '2']",BANKBRI_ID,Cigna,2
2023-05-04,"['dasar', 'nomor', '02125096300', 'rupa', 'nomor', 'resmi', 'asuransi', 'cigna', 'chubb', 'kerja', 'bank', 'bri', 'kait', 'tawar', 'asuransi', 'informasi', 'lengkap', 'sila', 'konfirmasi', 'asuransi', 'cigna', 'chubb', 'nomor', '1-500-257', '2']",kontakBRI,Cigna,2
2023-05-04,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'usaha', 'asuransi', 'cigna', 'brilife', 'sequis', 'life', 'asuransi', 'sifat', 'tawar', '1']",kontakBRI,Cigna,2
2023-05-04,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'sequislife', 'brilife', 'hubung', 'asuransi', 'kenan', 'tawar', 'tolak', 'tawar', 'ya', '1']",kontakBRI,Cigna,2
2023-05-03,"['hai', 'sobat', 'bri', 'maksud', 'tawar', 'asuransi', 'iya', 'informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'sequislife', 'brilife', 'terima', 'tawar', 'batal', '1']",BANKBRI_ID,Cigna,2
2023-04-18,"['hai', 'sobat', 'bri', 'informasi', 'usaha', 'asuransi', 'kerja', 'bank', 'bri', 'cigna', 'chubb', 'life', 'brilife', 'sequislife', 'sobat', 'bri', 'hubung', 'salah', 'asuransi', 'sobat', 'bri', 'waspada', '1']",kontakBRI,Cigna,3
2023-04-17,"['senang', 'hati', 'informasi', 'maksud', 'premi', 'credit', 'life', 'kartu', 'kredit', 'bca', 'program', 'pcl', 'kerjasama', 'bca', 'asuransi', 'cigna', 'ya', 'langgan', 'pesan', 'mention', '1', '2', 'alf']",HaloBCA,Cigna,1
2023-04-17,"['tipu', 'kedok', 'asuransi']",Chmnk_1995,Cigna,2
2023-04-15,"['hai', 'sobat', 'bri', 'informasi', 'asuransi', 'cigna', 'chubb', 'life', 'insurance', 'indonesia', 'kerja', 'bri', 'informasi', 'kait', 'batal', 'asuransi', 'sila', 'hubung', 'contact', '1500257', 'ya', '1']",kontakBRI,Cigna,2
2023-04-15,"['henti', 'asuransi', 'cigna', 'laku', 'auto', 'debet', 'langsung', 'rekening', 'cigna', 'kerjasama', 'bri', 'menelfon', 'mengatasnamakan', 'bri']",ZorroGerry,Cigna,2
2023-04-12,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'usaha', 'asuransi', 'cigna', 'brilife', 'sequis', 'life', 'nomor', 'asuransi', 'cigna', 'ya', 'kenan', '1']",kontakBRI,Cigna,2
2023-04-10,"['hai', 'kak', 'maaf', 'sudah', 'kakak', 'tidak', 'nyaman', 'debet', 'sila', 'kakak', 'konfirmasi', 'langsung', 'asuransi', 'cigna', 'ya', 'kak', 'laku', 'kece', 'langsung', 'tks', '-pevita-']",BNI,Cigna,1
2023-04-09,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequis', 'life', 'brilife', 'asuransi', 'sifat', 'tawar', 'himbau', 'senantiasa', 'jaga', 'rahasia', 'data', 'perban', 'pribadi', '1']",BANKBRI_ID,Cigna,2
2023-04-06,"['informasi', 'batal', 'asuransi', 'sila', 'hubung', 'call', 'center', 'asuransi', 'cigna', 'nomor', '1-500-033', 'tarik', 'tunai', 'kartu', 'aplikasi', 'brimo', 'mesin', 'atm', 'bri', 'akun', 'resmi', 'medsos', 'bri', 'ter-verified', 'ya', '1']",kontakBRI,Cigna,2
2023-04-06,"['hai', 'sobat', 'bri', 'maksud', 'produk', 'telepro', 'sehat', 'optima', 'rupa', 'produk', 'asuransi', 'cigna', 'bekerjasama', 'bri', 'informasi', 'kait', 'polis', 'asuransi', 'daftar', 'sila', 'hubung', 'call', 'center', 'asuransi', 'cigna', 'nomor', '1-500-033', '1']",kontakBRI,Cigna,3
2023-04-06,"['maksud', 'tawar', 'asuransi', 'bank', 'bri', 'milik', 'kerja', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'sila', 'informasi', 'asuransi', 'hubung', 'sobat', 'bri', 'dmya', '1']",BANKBRI_ID,Cigna,2
2023-04-05,"['asuransi', 'chubb', 'nama', 'cigna']",roony_A,Cigna,2
2023-04-05,"['yang', 'nelpon', 'gabilang', 'cigna', 'bilang', 'bank', 'bri', 'nawarin', 'kartu', 'aneh', 'tidak', 'ya', 'nama', 'tipu', 'sudah', 'ditegesin', 'ni', 'asuransi', 'kaga']",naomindol,Cigna,1
2023-04-05,"['hai', 'sobat', 'bri', 'cigna', 'rupa', 'salah', 'asuransi', 'kerja', 'bank', 'bri', 'tawar', 'asuransi', 'informasi', 'saldo', 'sila', 'hubung', 'cigna', 'nomor', '1-500-033', '1']",BANKBRI_ID,Cigna,2
2023-04-05,"['hi', 'admin', 'temen', 'kena', 'scammer', 'nya', 'asuransicigna', 'debet', 'cc', 'nya', 'nominal', 'tera', 'bilang', 'kirim', 'kartu', 'insurance', 'konfirmasi', 'data', 'bilang', 'tuju', 'tahu', 'tahu', 'besok', 'debet', 'cc', 'bri', 'nya', 'mohon', 'bantu']",naomindol,Cigna,2
2023-03-27,"['halo', 'batal', 'asuransi', 'cigna', 'mohon', 'respon', 'terima', 'kasih']",fahmizamz,Cigna,2
2023-03-24,"['hai', 'sobat', 'bri', 'laku', 'batal', 'asuransi', 'sila', 'hubung', 'contact', 'center', 'cigna', '1500033', '1']",kontakBRI,Cigna,2
2023-03-24,"['henti', 'asuransi', 'cigna', 'auto', 'debet', 'bri', 'gimana']",Younghoonnim,Cigna,2
2023-03-21,"['informasi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'sequislife', 'brilife', 'sobat', 'bri', 'kenan', 'asuransi', 'tawar', 'sila', 'abai', 'tawar', 'ya', '1']",kontakBRI,Cigna,2
2023-03-18,"['padahal', 'asuransi', 'tsb', 'ngakses', 'nempelin', 'logo', 'bri', 'berkas2', 'cigna', 'lepas', 'tangan', 'dengan', 'alas', 'sbatas', 'kerjasama', 'slebihnya', 'tanggung', 'asuransi', 'smpe', 'tutup', 'uang', 'bank', 'bri']",daawammm,Cigna,1
2023-03-17,"['batal', 'asuransi', 'cigna', 'sila', 'hubung', 'call', 'center', 'cigna', 'nomor', '1500033', 'email', 'ya', '1']",BANKBRI_ID,Cigna,1
2023-03-17,"['telpon', 'asuransi', 'ginian', 'gua', 'iyaiin', 'besok', 'tagih', 'asuransi', 'cigna', '500ribun', 'langsung', 'telpon', 'bank', 'cancel', 'sama', 'buat', 'form', 'asuransi', 'cignanya', 'saran', 'saya', 'kalau', 'telpon', 'asuransi', 'langsung', 'tolak', 'saja']",masfebbbbb,Cigna,0
2023-03-17,"['ortu', 'main', 'iya', 'ain', 'saja', 'pas', 'cek', 'buku', 'tabung', 'rutin', 'kemarin', 'kirim', 'surat', 'tagih', 'asuransi', 'telat', 'bayar', 'ngeh', 'nyata', 'rekening', 'ortu', 'daftar', 'asuransi', 'cigna', 'batalin', 'saja', 'nasabah', 'ribet', 'ngurus']",FebriTriHarmoko,Cigna,2
2023-03-17,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'cigna', 'tawan', 'asuransi', 'sobat', 'bri', 'hubung', 'asuransi', 'tuju', 'tawar', 'mohon', 'sedia', 'konfirmasi', 'cigna', 'batal', 'asuransi', 'ya', '1']",BANKBRI_ID,Cigna,2
2023-03-17,"['uang', 'ortu', 'bank', 'ketilep', 'asuransi', 'cigna', 'saja', 'bank', 'tidak', 'nyaranin', 'hubung', 'asuransi', 'masak', 'iya', 'nasabah', 'anggap', 'tuju', 'telepon', 'saja', 'hebat', 'coba', 'bank', 'bumn']",FebriTriHarmoko,Cigna,2
2023-03-16,"['kait', 'produk', 'asuransi', 'sila', 'hubung', 'call', 'center', 'asuransi', 'cigna', '1-500-033', 'call', 'center', 'bri', 'life', '1500-087', 'email', 'cs', 'tarik', 'tunai', 'mesin', 'atm', 'bri', 'mudah', 'kartu', 'aplikasi', 'brimo', '2']",kontakBRI,Cigna,2
2023-03-14,"['sobat', 'bri', 'tawar', 'produk', 'asuransi', 'bank', 'bri', 'kerja', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'kait', 'informasi', 'produk', 'asuransi', 'sila', 'hubung', 'asuransi', 'ya', 'informasi', 'lengkap', 'produk', 'bri', '1']",kontakBRI,Cigna,2
2023-03-10,"['hai', 'sobat', 'bri', 'informasi', 'asuransi', 'sifat', 'tawar', 'sobat', 'bri', 'kenan', 'tawar', 'laku', 'tolak', 'ya', 'perihal', 'sila', 'hubung', 'call', 'center', 'asuransi', 'cigna', 'nomor', '1500033', '1']",kontakBRI,Cigna,2
2023-03-10,"['stop', 'langgan', 'asuransi', 'cigna', 'sulit']",cempluxs,Cigna,2
2023-03-03,"['asuransi', 'cigna', '1-500-033', 'tarik', 'tunai', 'mesin', 'atm', 'bri', 'mudah', 'kartu', 'aplikasi', 'brimo', 'hati', 'informasi', 'akun', 'resmi', 'medsos', 'bri', 'ter-verified', 'ya', 'channel', 'private', 'resmi', 'bri', '2']",BANKBRI_ID,Cigna,2
2023-03-03,"['hai', 'sobat', 'bri', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'asuransi', 'sifat', 'tawar', 'sobat', 'bri', 'daftar', 'laku', 'henti', 'asuransi', 'sila', 'hubung', 'call', 'center', '1']",BANKBRI_ID,Cigna,2
2023-03-03,"['sudah', 'nyoba', 'ngajuin', 'batal', 'asuransi', 'tapi', 'cigna', 'sekali', 'alesannya', 'bilang', 'dokumen', 'lengkap', 'sampai', 'kali', 'kali', 'ngajuin', 'batal', 'tetap', 'gabisa', 'memang', 'parah', 'sekali']",anaheimenjoyer,Cigna,1
2023-03-01,"['ken', 'begitu', 'rekening', 'daftar', 'rekening', 'urus', 'perban', 'ansuransi', 'bumi', 'putra', 'juga', 'sudah', 'habis', 'kontrak', 'tinggal', 'tunggu', 'cair', 'takutny', 'pas', 'asuransi', 'bumi', 'putra', 'cair', 'eh', 'sedot', 'sama', 'si', 'cigna', 'rugi']",FebriTriHarmoko,Cigna,2
2023-03-01,"['lucu', 'oh', 'lucu', 'sekali', 'inti', 'hati', 'asuransi', 'masuk', 'cigna', 'emang', 'tidak', 'niat', 'daftar', 'telepon', 'yang', 'nyaranin', 'asuransi', 'mending', 'tutup', 'telepon', 'tidak', 'layanin']",FebriTriHarmoko,Cigna,1
2023-03-01,"['si', 'asuransi', 'cigna', 'afiliasi', 'bank', 'lantas', 'data', 'nama', 'lengkap', 'nomor', 'hp', 'utama', 'nasabah', 'nasabah', 'pakai', 'bank', 'bri', 'sekali', 'ya']",FebriTriHarmoko,Cigna,2
2023-03-01,"['yang', 'tidak', 'nomor', 'asuransi', 'cigna', 'tutup', 'nomor', 'yang', 'tidak', 'hubung']",darwintakulani,Cigna,1
2023-02-28,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequis', 'life', 'brilife', 'asuransi', 'sifat', 'tawar', '1']",BANKBRI_ID,Cigna,2
2023-02-24,"['halooo', 'tahu', 'kalau', 'tahu', 'asuransi', 'lihat', 'ya']",Sarasva07,Cigna,2
2023-02-23,"['tahu', 'ya', 'gabung', 'asuransi', 'kendara', 'lihat', 'ya']",Sarasva07,Cigna,2
2023-02-23,"['nasib', 'polis', 'asuransi', 'cigna', 'gimana', 'ubah', 'alamat', 'hubung']",selli_rosalina,Cigna,1
2023-02-21,"['dasar', 'saya', 'harga', 'kerja', 'tapi', 'jujur', 'asuransi', 'cigna', 'asli', 'annoying', 'parah', 'ude', 'ngeblok', 'call2', 'trs', 'pakai', 'nomer2', 'sumpah', 'nyebelin']",riskak_,Cigna,1
2023-02-20,"['suruh', 'nelpon', 'ki', 'cb', 'sih', 'besok', 'pagi', 'kayakny', 'ku', 'cb', 'telpon', 'ngehubungi', 'cigna', 'parah', 'nian', 'emang', 'asuransi']",FebriTriHarmoko,Cigna,1
2023-02-20,"['hai', 'sobat', 'bri', 'bank', 'bri', 'milik', 'kerjasama', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'rekening', 'milik', 'britama', 'kartu', 'kredit', 'milik', 'mastercard', 'visa', 'nasabah', 'hubung', '1']",kontakBRI,Cigna,2
2023-02-20,"['laku', 'batal', 'asuransi', 'saran', 'konfirmasi', 'hubung', 'asuransi', 'cigna', '1500', '033', 'just', 'info', 'akun', 'media', 'sosial', 'resmi', 'bank', 'bri', 'ter-verified', 'ya', 'tks', 'arthur']",BANKBRI_ID,Cigna,1
2023-02-20,"['informasi', 'asuransi', 'kerja', 'bri', 'sifat', 'tawar', 'ya', 'tarik', 'program', 'abai', 'tuju', 'laku', 'batal', 'sila', 'hubung', 'layan', 'cigna', '1500', '033', '1']",BANKBRI_ID,Cigna,2
2023-02-20,"['kena', 'nasabah', 'tidak', 'sadar', 'sudah', 'daftar', 'asuransi', 'cigna', 'gimana', 'nih', 'kasih', 'perhati']",FebriTriHarmoko,Cigna,1
2023-02-16,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'bekerjasama', 'asuransi', 'cigna', 'sequislife', 'brilife', 'himbau', 'jaga', 'rahasia', 'data', 'pribadi', 'nomor', 'kartu', '1']",kontakBRI,Cigna,1
2023-02-15,"['hai', 'sobat', 'bri', 'bank', 'bri', 'milik', 'kerjasama', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'rekening', 'milik', 'britama', 'kartu', 'kredit', 'milik', 'mastercard', 'visa', 'nasabah', 'hubung', 'tawar', 'asuransi', '1']",kontakBRI,Cigna,2
2023-02-14,"['hai', 'sobat', 'bri', 'asuransi', 'kerja', 'bank', 'bri', 'cigna', 'sequislife', 'brilife', 'informasi', 'jenis', 'asuransi', 'tawar', 'fyi', 'akun', 'resmi', 'media', 'sosial', 'bri', 'ter-verified', 'ya', 'tks', 'asri']",BANKBRI_ID,Cigna,2
2023-02-14,"['halo', 'rekening', 'daftar', 'tuju', 'asuransi', 'cigna', 'aju', 'batal', 'uang', 'rekening', 'potong', '3', 'masuk', 'tipu', 'tolong', 'tindak']",anaheimenjoyer,Cigna,2
2023-02-13,"['resmi', 'merger', 'presdir', 'chubb', 'life', 'nasib', 'asuransi', 'cigna']",Bisniscom,Cigna,1
2023-02-13,"['bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequislife', 'brilife', 'asuransi', 'sifat', 'tawar', 'sobat', 'bri', 'kenan', 'hubung', 'mohon', 'abai', '1']",kontakBRI,Cigna,2
2023-02-13,"['maksud', 'program', 'asuransi', 'bank', 'bri', 'kerja', 'asuransi', 'cigna', 'brilife', 'sequislife', 'informasi', 'jenis', 'asuransi', 'tawar', 'fyi', 'akun', 'resmi', 'media', 'sosial', 'bri', 'ter-verified', 'ya', 'tks', 'oris']",kontakBRI,Cigna,2
2023-02-10,"['top', '5', 'news', 'finansial', 'citibank', 'kalah', 'gugat', 'lawan', 'tugu', 'asuransi', 'cigna', 'lebur', 'chubb', 'life']",Bisniscom,Cigna,1
2023-02-10,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'asuransi', 'brilife', 'cigna', 'sequislife', 'tarik', 'program', 'tawar', 'tuju', 'tarik', 'program', 'tawar', '1']",BANKBRI_ID,Cigna,2
2023-02-10,"['pt', 'asuransi', 'cigna', 'cigna', 'resmi', 'gabung', 'pt', 'chubb', 'life', 'insurance', 'indonesia', 'chubb', 'life', 'indonesia', 'efektif', '3', 'februari', '2023', 'lengkap']",theiconomic,Cigna,1
2023-02-09,"['pt', 'asuransi', 'cigna', 'cigna', 'resmi', 'gabung', 'pt', 'chubb', 'life', 'insurance', 'indonesia', 'chubb', 'life', 'indonesia', '3', 'februari', '2023']",Media_Asuransi,Cigna,1
2023-02-09,"['nasib', 'polis', 'nasabah', 'asuransi', 'cigna', 'gabung', 'chubb', 'life']",Bisniscom,Cigna,1
2023-02-09,"['asuransi', 'cigna', 'resmi', 'bubar', 'lebur', 'chubb', 'life']",Bisniscom,Cigna,1
2023-02-09,"['hai', 'sobat', 'bri', 'informasi', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequislife', 'brilife', 'asuransi', 'sifat', 'tawar', 'himbau', 'senantiasa', 'jaga', 'rahasia', 'data', 'perban', 'pribadi', 'kode', 'otp', '1']",kontakBRI,Cigna,2
2023-02-09,"['informasi', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequislife', 'brilife', 'asuransi', 'sifat', 'tawar', 'himbau', 'senantiasa', 'jaga', 'rahasia', 'data', 'perban', 'pribadi', 'kode', 'otp', 'cvv', 'cvc', '1']",BANKBRI_ID,Cigna,2
2023-02-08,"['bank', 'bri', 'bank', 'bri', 'kerja', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'salah', 'usaha', 'hubung', 'waspada', 'sobat', 'bri', 'akun', 'media', 'sosial', 'resmi', 'bank', 'bri', 'ter-verified', 'ya', 'tks', 'yuka']",BANKBRI_ID,Cigna,2
2023-02-06,"['hati', 'tipu', 'kedok', 'asuransi', 'tidak', 'hitam', 'putih', 'langsung', 'daftarin', 'saja', 'emang', 'b', 'ngs', 't']",adsuma22,Cigna,2
2023-02-06,"['hai', 'sobat', 'bri', 'informasi', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequislife', 'brilife', 'asuransi', 'sifat', 'tawar', '1']",BANKBRI_ID,Cigna,2
2023-02-02,"['asuransi', 'rupa', 'produk', 'credit', 'life', 'cigna', 'produk', 'tawar', 'pegang', 'kartu', 'kredit', 'utama']",KartuKreditBCA,Cigna,2
2023-02-01,"['saran', 'kawan', 'kawan', 'agens', 'asuransi', 'alam', 'frustasi', 'manulife', 'usaha']",RGindwani,Cigna,2
2023-01-31,"['informasi', 'bank', 'bri', 'milik', 'jenis', 'asuransi', 'kerja', 'cigna', 'sequislife', 'brilife', 'asuransi', 'sifat', 'tawar', 'himbau', 'senantiasa', 'jaga', 'rahasia', 'data', 'perban', 'pribadi', 'kode', 'otp', 'cvv', 'cvc', '1']",kontakBRI,Cigna,2
2023-01-30,"['henti', 'bayar', 'asuransi', 'uang']",Sarasva07,Cigna,2
2023-01-27,"['papa', 'saya', 'telfon', '3', 'yang', 'padahal', 'tidak', 'setujuin', 'loh', 'trs', 'tbtb', 'paket', 'buku', 'polis', 'dari', 'asuransi', 'cigna', 'trs', 'pas', 'saya', 'cek', 'google', 'nyata', 'ni', 'memang', 'sudah', 'trs', 'td', 'barh', 'call', 'sama', 'ayah', 'nyata', 'saldo', 'sudah', 'tarik', '1jtan']",croissantmako,Cigna,1
2023-01-27,"['pt', 'cigna', 'indonesia', 'korban', 'sudah', 'hobi', 'tlp2', 'trs', 'tau2', 'sudah', 'daftar', 'kalau', 'sudah', 'lanjur', 'angkat', 'lsg', 'buru', 'matiin', 'kalau', 'sudah', 'jebak', 'buru', 'batalin', 'tidak', 'apa', 'apa', 'rugi', '1x', 'bayar', 'drpd', 'rugi', 'lebih', 'banyak', 'lgi', 'asuransi', 'tipu']",chachacillas,Cigna,1
2023-01-27,"['ada2', 'saja', 'nyokab', '4', 'tipu', 'asuransi', 'gajelas', 'potong', '221', 'ribu', 'kali', 'sudah', 'brpa', '11', 'juta', 'tidak', 'uang', 'karena', 'asuransi', 'sehat', 'hati2', 'jangan', 'nanggepin', 'telpon', 'dari', 'asuransi', 'nti', 'salah', 'ngomong', 'sudah', 'anggap', 'tuju', 'terus', 'lsg', 'daftar']",chachacillas,Cigna,1
2023-01-26,"['hai', 'sobat', 'bri', 'bank', 'bri', 'kerja', 'usaha', 'asuransi', 'cigna', 'sequislife', 'brilife', 'rekening', 'milik', 'britama', 'kartu', 'kredit', 'milik', 'mastercard', 'visa', 'nasabah', 'hubung', 'tawar', 'asuransi', '1']",kontakBRI,Cigna,2
2023-01-25,"['hebat', 'sampai', 'proses', 'klaim', '22', 'des', '2022', 'tindak', 'cair', 'asuransi', 'ribet', 'sekali', 'proses', 'dokumen', 'lengkap', 'tapi', 'tidak', 'diproses2', 'klaim', 'biar', 'yang', 'baca', 'tahu', 'pengcoveran', 'klaim', 'nilai', 'jauuuuhhh', 'dari', 'kwitansi', 'rumah', 'sakit']",theo_sie,Cigna,3
2023-01-24,"['halo', 'kin', 'aju', 'lembatalan', 'asuransi', 'cigna', 'gimana', 'ya']",happinessisme_,Cigna,2
