created_at,full_text,username,Produk
2022-08-16 04:52:29+00:00, hai sobat bri bank bri memiliki beberapa kerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife jika ingin mengetahui informasi produk brilife silakan menghubungi call center   atau email cs  ,kontakBRI,Cigna
2022-08-12 10:14:09+00:00, hai sobat bri kami informasikan keikutsertaan asuransi bersifat penawaran dan bank bri berkerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife apakah salah satu dari perusahaan tersebut yang menghubungi tks marwa,promo_BRI,Cigna
2022-08-09 15:41:07+00:00, hai sobat bri apabila ingin melakukan penonaktifan asuransi dari cigna mohon kesediaan melakukan konfirmasi ke pihak cigna dengan nomor telepon    ya terkait akun palsu yang mengatasnamakan bank bri mohon abaikan informasi dari akun palsu tersebut  ,kontakBRI,Cigna
2022-08-09 15:30:15+00:00, halo bri saya ingin memutus polis asuransi cigna boleh tau persyaratannya apa saja,larasatipuspaaa,Cigna
2022-07-15 04:21:17+00:00, hai sobat bri kami sampaikan bank bri bekerja sama dengan beberapa perusahaan asuransi seperti cigna brilife atau sequis life asuransi tersebut bersifat penawaran saldo akan didebet apabila nasabah menyetujui pada saat penawaran asuransi  ,kontakBRI,Cigna
2022-07-12 13:55:18+00:00, kami informasikan layanan asuransi contact sequislife dapat menghubungi di nomor    untuk contact cigna    dan contact bri life   ,kontakBRI,Cigna
2022-07-12 10:21:47+00:00, hai sobat bri kami informasikan asuransi yang bekerjasama dengan bank bri yaitu cigna brilife dan sequislife guna pengecekan dapat informasikan jenis asuransi yang dimaksud tks oris,kontakBRI,Cigna
2022-07-11 07:07:56+00:00,di grup facebook yang isinya warga jogjakarta saat ini sedang rami post tentang korban asuransi axa aia amp prudential jadi ingat dulu saya sampai kosongin rekening bni spy gk dipotong bulanan sm asuransi cigna ,akhbow,Cigna
2022-07-07 02:49:12+00:00, hai sobat bri kami sampaikan bank bri bekerja sama dengan beberapa perusahaan asuransi seperti cigna brilife atau sequis life kami sarankan selalu berhati hati atas informasi yang mengatasnamakan bank bri dan tidak mudah mengikuti instruksi dari orang lain  ,BANKBRI_ID,Cigna
2022-06-29 05:38:22+00:00, hai sobat bri bank bri memiliki beberapa kerja sama dengan pihak asuransi seperti bri life cigna dan sequislife jika tidak berminat pada program asuransi yang ditawarkan silakan diabaikan atau konfirmasi pada pihak asuransi terkait ya  ,BANKBRI_ID,Cigna
2022-06-27 10:40:30+00:00, jika yang dimaksud penawaran asuransi kami informasikan perusahaan asuransi yang berkerjasama dengan bank bri yaitu cigna dan brilife sequislife apabila tidak tertarik pada penawaran yang diberikan silakan dapat konfirmasi kembali ke pihak asuransi tersebut ya  ,kontakBRI,Cigna
2022-06-27 09:53:47+00:00, hai sobat bri bank bri bekerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife apakah salah satu perusahaan tersebut yang menghubungi tks yuka,kontakBRI,Cigna
2022-06-25 14:36:35+00:00, biljag terkait pendaftaran asuransi merupakan penawaran dan dapat dilakukan oleh pemilik rekening kami informasikan pemberhentian asuransi dapat menghubungi pihak cigna di nomor    ,BANKBRI_ID,Cigna
2022-06-25 14:08:02+00:00, brp bulan yg lalu sy mndapatkan tlp dr greater mengatas namakan bri menginfokan kalau saya nasabah yg terpilih mendapatkan asuransi gratis dr bri sipenelfon hanya butuh saya untuk mengiya kan trnyata itu adlh akalan busuk marketing cigna yg tiap bulan mengambil saldo saya ,OBiljag,Cigna
2022-06-24 14:32:03+00:00, hai sobat bri kami informasikan bank bri memiliki beberapa kerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife jika berkenan silakan disetujui dan jika tidak berminat silakan ditolak untuk pembatalan silakan menghubungi pihak  ,kontakBRI,Cigna
2022-06-24 11:22:33+00:00, kami informasikan bank bri memiliki beberapa jenis asuransi yang sudah bekerja sama seperti cigna sequislife dan brilife untuk asuransi tersebut bersifat penawaran apabila sobat bri tidak berkenan ketika dihubungi maka mohon diabaikan saja  ,kontakBRI,Cigna
2022-06-16 18:22:16+00:00,sebagian besar perusahaan sebagian besar dimiliki oleh  atau kedua perusahaan diantaranya adalah perusahaan farmasi abbvie toko kelontong albertsons perusahaan asuransi anthem chevron delta airlines cigna dan banyak lainnya ,hail_terror,Cigna
2022-06-15 04:45:13+00:00,kesel juga lama lama dari asuransi cigna pada nelponin mulu ,jesjesky,Cigna
2022-06-14 09:08:28+00:00,asuransi cigna nelponin gue mulu ngapain si awas aja ntar kalo gue lagi gaming nelpon lagi gue angkat sekalian gue maki,kuknoona,Cigna
2022-06-13 12:11:35+00:00, ngaku ngaku telpon bapak saya dari bank bri ternyata dari asuransi selang  hari dateng buku polis kerumah dan per tgl  sudah auto debit ke rek bri bapak saya kalau mau tawarin asuransi boleh kok secara jujur gausah atas nama lain tolong segera tindak lanjuti ,ZWidka,Cigna
2022-06-12 22:46:28+00:00, sesuai gaji itu per orang atau per orang dikalikan satu kk yang ada sekarang ada aja sudah memberatkan coba contoh salah satu asuransi sebut aja  rebu udah cover  keluarga ya walaupun limit gabungan tapi lebih kerasa pake admedika ,phoenix9810,Cigna
2022-05-29 01:05:02+00:00,kerugian asuransi cigna melonjak jadi rp   miliar tahun lalu apa sebabnya  t co hcpluwzgt tempobisnis,tempodotco,Cigna
2022-05-28 09:39:32+00:00,rugi asuransi cigna membengkak  t co dgvkkqzlbq,Bisniscom,Cigna
2022-05-23 05:36:04+00:00, selamat siang untuk pengajuan penutupan asuransi caranya gimana ya ,ray_reinhardz,Cigna
2022-05-23 01:29:34+00:00, halo saya mau mengajukan keberatan kepada cigna tanggal  saya menerima email yang berisi polis asuransi atas nama saya masalahnya adalah saya tidak pernah mendaftar mengisi ataupun menyetujui polis asuransi cigna dalam bentuk apapun ,mardiansyah_FT,Cigna
2022-05-19 05:32:49+00:00, tergantung asuransinya banyak kok asuransi yg cover mental health gue pake cigna dicover kok mulai dari konsul sampe obatnya ,pencurindomie,Cigna
2022-05-18 11:13:04+00:00, hai sobat bri kami informasikan bank bri memiliki beberapa kerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife apabila rekening yang dimiliki britama maka nasabah akan berkesempatan dihubungi guna penawaran asuransi  ,BANKBRI_ID,Cigna
2022-05-14 11:00:02+00:00, tagihan untuk asuransi cigna pendftaran transaksi via tlf dengan cs cigna karna prosedur penutupan cigna ribet saya mau stop pembayaran aja lewat cc saya,denyDDF,Cigna
2022-05-09 01:52:48+00:00, halo bapak ibu ryujualan dapat kami sampaikan bahwa saat ini asuransi cigna bekerjasama dengan beberapa bank dan salah satunya bank bri untuk informasi lebih lanjut dapat menghubungi cigna siap di nomor    terima kasih rifa,Chubb_ID,Cigna
2022-05-04 09:10:47+00:00, asuransi kesehatan di luar bpjs bagus untuk proteksi cigna bagus asuransi jiwa cocok buat breadwinner kalo meninggal up bisa buat anak pasangan yg ditinggalkan kurang tau apa up bisa utk orang tua saudara juga mungkin tergantung hukum waris agama msg ya ,NoonaZiza,Cigna
2022-05-03 03:51:04+00:00,segenap dewan pengurus asosiasi asuransi jiwa indonesia mengucapkan selamat ulang tahun ke  pt asuransi cigna indonesia semoga selalu menginspirasi dan mendukung perkembangan industri asuransi jiwa di indonesia asuransijiwa asuransi aaji pahamiperlindunganmu cigna  t co unaaletx,aaji_official,Cigna
2022-05-02 23:44:41+00:00,dewan komisaris direksi amp karyawan pt reasuransi indonesia utama persero mengucapkan dirgahayu ke  tahun pt asuransi cigna  t co jchgjfyby,Indonesia_Re,Cigna
2022-04-29 08:10:28+00:00, hai sobat bri bank bri memiliki beberapa kerjasama dengan perusahaan asuransi seperti cigna sequislife dan brilife apabila rekening yang dimiliki britama atau kartu kredit yang dimiliki mastercard atau visa maka nasabah akan berkesempatan dihubungi  ,kontakBRI,Cigna
2022-04-27 04:46:22+00:00,penjelasan cigna indonesia tentang klaim yang tertolak asuransi cigna  t co mhhssssi,MediaKonsumenID,Cigna
2022-04-27 02:43:19+00:00, hai sobat bri kami informasikan bank bri bekerja sama dengan asuransi cigna ya jika dihubungi oleh pihak asuransi dan tidak berkenan dengan penawaran tersebut maka bisa menolak penawaran tersebut kami informasikan akun tersebut palsu  ,BANKBRI_ID,Cigna
2022-04-27 02:03:05+00:00,apakah bekerjasama dengan cigna karena kemarin kami dihubungi sebagai pihak dari bri dimana kami percaya sebab data data kami disebutkan dengan lengkap sehingga kami menyetujui asuransi yang ditawarkan namun email yang kami terima justru dari cigna mohon info,syantri_evan,Cigna
2022-04-22 08:13:40+00:00, kami informasikan untuk asuransi cigna sudah bekerja sama dengan bri informasi lebih lengkap silakan bisa menghubungi call center cigna di nomor   ,BANKBRI_ID,Cigna
2022-04-22 08:04:57+00:00, cigna sy djebak marketing franz katanya asuransi kematian ini utk kecelakaan amp sakit ada rekaman ternyata besok dkonfirmasi ulang oleh org lain hanya utk kecelakaan padahal cc sdh ddebet akhirnya saya batalkan tolong kembalikan ya ,andri_syahriza,Cigna
2022-04-12 09:46:30+00:00, polis asuransi saya sdh dibatalkan kenapa baru saja saya menerima notif by telp kalau akan mendebet kartu kredit saya lagi ,rudysibarani,Cigna
2022-04-10 01:53:14+00:00, apakah saat ini dihubungi untuk produk asuransi jika iya kami informasikan bank bri memiliki beberapa kerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife guna pengecekan mohon diinformasikan jenis asuransi yang ditawarkan melalui dm  ,kontakBRI,Cigna
2022-04-08 02:04:49+00:00, hai sobat bri kami informasikan bank bri bekerjama dengan asuransi cigna sequislife dan brilife guna pengecekan mohon diinformasikan melalui dm nama produk yang ditawarkan  ,kontakBRI,Cigna
2022-04-06 10:23:01+00:00, hai sobat bri kami informasikan perusahaan asuransi yang bekerja sama dengan bank bri yaitu cigna brilife dan sequislife apakah sobat bri dihubungi oleh salah satu pihak asuransi tersebut tks ulfa,kontakBRI,Cigna
2022-04-05 05:59:02+00:00,penjelasan cigna indonesia tentang masalah pengembalian premi asuransi cigna  t co grrsqjyv,MediaKonsumenID,Cigna
2022-03-30 09:04:50+00:00, hai sobat bri bank bri memiliki beberapa kerjasama dengan perusahaan asuransi seperti cigna sequislife dan brilife apabila memiliki rekening britama maka akan berkesempatan dihubungi guna penawaran asuransi  ,BANKBRI_ID,Cigna
2022-03-27 22:14:22+00:00, klo saya lain lagi sih ada yg ngaku dari bank bri dia nawarin asuransi cigna sy tanya terus dia akhirnya ngaku dari cigna yg bekerja sama dgn bri sy bilang sy setuju tp harus baca dulu isi perjanjian amp aturannya ee sdh langsung potong padahal blm ttd yg sy heran koq data,Dhanaa__,Cigna
2022-03-25 13:20:07+00:00, kalo cigna kemungkinan besar asuransi krn aku dulu kerja disana biasanya penawaran telemarketing bib,_myNda_,Cigna
2022-03-24 05:17:51+00:00, menyesal sekali saya ikut asuransi ini pembatalan asuransi mulai  januari  sampai sekarang belum cair padahal data lengkap saat saya sangat butuh dana cigna tidak peduli sama sekali berkali kali kirim email jawabannya sama semua disuruh menunggu haduuhhhh,Arisusa40403106,Cigna
2022-03-24 05:14:34+00:00, wah menyesal sekali ikut asuransi ini klaim mulai tgl  januari  sampai sekarang blm cair,Arisusa40403106,Cigna
2022-03-24 01:17:23+00:00,masalah pengembalian premi asuransi cigna  t co otvnorjwn cc ,MediaKonsumenID,Cigna
2022-03-23 08:13:29+00:00,klaim yang tertolak asuransi cigna  t co xfmmvpuql cc ,MediaKonsumenID,Cigna
2022-03-19 08:54:36+00:00, telemarketing tiap hari spam telfon ada asuransi cigna sinarmaslife juga pernah ,aqil_maulanaq,Cigna
2022-03-17 08:09:02+00:00,belakangan ini saya kok jadi sering ditelepon orang nawarin asuransi cigna ya untung ada getcontact jadi ketahuan penelponnya siapa dan ga saya angkat tapi cukup mengganggu sih karena udah seminggu ini hampir tiap hari ditelepon mereka ,ninoriano,Cigna
2022-03-17 04:19:04+00:00, silakan konfirmasi pada pihak asuransi yang menghubungi sobat bri ya untuk asuransi yang bekerja sama dengan bank bri hanya asuransi cigna sequislife dan brilife tks sora,kontakBRI,Cigna
2022-03-17 04:12:51+00:00, kami informasikan bank bri memiliki beberapa kerja sama dengan perusahaan asuransi seperti cigna sequislife dan brilife jika tidak berminat pada program yang ditawarkan silakan dapat konfirmasi pada pihak asuransi yang menghubungi ya  ,kontakBRI,Cigna
2022-03-14 05:16:57+00:00,asuransi sekali lagi saya terima telepon dari sales asuransi kalian saya akan buat laporan polisi atas pelanggaran  t co birwguiw,lssxlf,Cigna
2022-03-10 14:04:59+00:00, mohon maaf atas ketidaknyamanannya untuk pengembalian bisa atau tidak tergantung pihak asuransi cigna ya tks alba,HaloBCA,Cigna
2022-03-10 11:42:52+00:00, untuk pengembalian bisa atau tidak kami sarankan bisa konfirmasi ke asuransi cigna ya tks bram,HaloBCA,Cigna
2022-03-10 11:40:53+00:00, mohon maaf atas ketidaknyamanannya jika asuransi cigna sudah mendebet pada rekening ibu ayu maka ibu bisa menghubungi halo bca  untuk melaporkan pembatalan asuransi ya tks bram,HaloBCA,Cigna
2022-03-10 11:13:32+00:00, mohon maaf atas ketidaknyamanannya jika asuransi cigna sudah mendebet pada rekening ibu ayu maka ibu bisa menghubungi halo bca  untuk melaporkan pembatalan asuransi ya tks alfan,HaloBCA,Cigna
2022-03-10 08:45:48+00:00,asuransi cigna indonesia bayar klaim nasabah rp miliar pada   t co vwgnqqrm,rina_novitasari,Cigna
2022-03-10 08:19:08+00:00,asuransi cigna indonesia bayar klaim nasabah rp miliar pada   t co mmufkthc,antarabiz,Cigna
2022-03-10 03:14:27+00:00, saat ini bank bri bekerja sama dengan beberapa asuransi seperti brilife cigna dan sequislife jika salah satu asuransi tersebut yang menghubungi maka sobat bri tidak perlu khawatir jika berkenan dengan penawaran yang sudah ditawarkan  ,kontakBRI,Cigna
2022-03-09 14:44:11+00:00, hari ini saya berkomunikasi ke wa kontak bri urusan belum selwsai malah saya diblok no saya  maksudnya apa ya ini sehubungan dengan penipuan asuransi cigna bri ,alibagir09,Cigna
2022-03-09 12:49:04+00:00,halo cara kamu gaet nasabah sangat tdk etis tabungan didebet otomatis hanya karena melayani omongan buru dan kabur dari telemarketingmu ditagih balikin premi yg didebet otomatis ga bisa ini perusahaan asuransi apa pinjol abal min ,twitpolitis,Cigna
2022-03-09 08:24:17+00:00, mohon dihentikan modus penarikan dana nasabah rakyat kecil yg bahkan tidak bs bayar bpjs alasan asuransi cigna banyak yang sudah tertipu dan dirugikan kalau mau mendebit dana nasabah harus jelas dong ada persetujuan nasabah jangam ujuk main ambil saja,alibagir09,Cigna
2022-03-09 03:45:26+00:00, hai sobat bri bank bri memiliki beberapa kerjasama dengan pihak asuransi seperti cigna sequislife dan brilife guna pengecekan silakan dapat informasikan nomor yang menghubungi melalui dm ya  ,kontakBRI,Cigna
2022-03-08 05:09:15+00:00,telesales asuransi cigna spam gak jelas ,asri_hikmah,Cigna
2022-03-01 02:48:59+00:00, hi pak terkait pendebetan asuransi tsb bapak dapat menghubungi pihak asuransi cigna di no telepon  atau email ke siap tks mega,PermataBank,Cigna
2022-02-26 15:26:19+00:00, mohon maaf atas ketidaknyamanan yang dialami silakan sobat bri konfirmasi kepada pihak asuransi cigna guna pengecekan informasi lebih lanjut ya channel private resmi bri melalui whatsapp hanya di nomor  dan  ,promo_BRI,Cigna
2022-02-26 08:36:37+00:00, hai sobat bri berdasarkan gambar yang dikirimkan untuk pemotongan dana tersebut biaya asuransi cigna ya guna pengecekan silakan konfirmasi kepada cigna  ,promo_BRI,Cigna
2022-02-25 05:54:02+00:00,ga semua program asuransi swasta bs kembali dana jika tidak dipakai kan tergantung type layanan dan besaran jumlah uangnya gw dah jd nasabah di cigna axa mandiri dll ada yg cuma askes saja atau yg bs kembali dana brp nya diakhir nanti meski cuma yg murah mbakee,nazz_mu4ever,Cigna
2022-02-25 03:43:02+00:00, bank bri bekerja sama dengan produk asuransi untuk tabungan britama asuransi cigna yang menawarkan produk telepro sehat optima dan telepro jiwa optima asuransi squislife yang menawarkan telepro beasiswa berjangka dan telepro tanggap prima atau  ,kontakBRI,Cigna
2022-02-24 09:18:09+00:00, jika ingin melakukan pembatalan silakan menghubungi call center asuransi cigna    tks yuki,BANKBRI_ID,Cigna
2022-02-24 09:07:21+00:00, hai sobat bri kami informasikan bank bri bekerjasama dengan asuransi cigna yang menawarkan produk kepada nasabah pemilik tabungan briitama jika tidak berkenan mengikuti program asuransi tersebut sobat bri dapat melakukan penolakan saat dihubungi ya  ,BANKBRI_ID,Cigna
2022-02-22 08:37:07+00:00, hai sobat bri nomor telepon  merupakan nomor telepon asuransi cigna kami informasikan asuransi cigan bekerjasama dengan bank bri yang menawarkan produk kepada nasabah pemilik tabungan britama  ,BANKBRI_ID,Cigna
2022-02-22 07:48:09+00:00,hi siang ini saya membantu seorang ibu assistant rumah tangga ke bank bri karena setiap bulan saldonya di potong rp   dan setelah bertanya itu dari asuransi cigna dan sudah join dari  feb  dan ketika ditelp  part ,GustutPradnyana,Cigna
